Date;Hour;Dilution;A;B;C;neg;Mean;Standard deviation;Effectif;Day;Time (h);Time (s);mean 0;std 0;95% confidence interval;mean 1;std 1;95% confidence interval.1;mean 2;std 2;95% confidence interval.2;mean 3;std 3;95% confidence interval.3;mean 4;std 4;95% confidence interval.4;Unnamed: 28;Count;Tri 1;Tri 2;Tri 3;Mean.1;Dilution 1;Dilution 2;Division by volume 1 µL;OD ;Ratio cell/OD (/L);Ratio cell/OD (/mL);Mean per triplicates;Unnamed: 41
;;0.8333333333333331;0.05145067698259187;0.04141375336150595;0.05708737864077669;;0.04995491433724073;0.007451720452272938;-13.125000000000004;;;-1.4000198018422467;0.6921933085501862;0.03486810875845081;0.08994175730241555;0.6092823991431634;0.027999658028776367;0.07168272102998119;0.6960893854748603;0.04832451229438307;0.1265265380713569;0.3285012285012281;0.016523819542915246;0.0417792857568803;0.1549108992954828;0.052901181469369195;0.6806624091206347;;;-1.4533560864618884;-1.4583333333333335;-1.4731098986749804;-1.4605291460496594;-1.4058262075816357;-1.4058262075816357;-1.4000000005802062;1.2237762237762237;-1.4000000007252578;-1.4000007252581075;;
;;4.117647058823528;0.04920818848976438;0.04976816074188562;0.05088940448569218;;0.04995491433724073;0.0007984160167625445;-13.125000000000004;;;-1.4000193066365225;0.8044653349001174;0.10927058517760123;0.3070060113731737;0.7134059331580926;0.033001706846967974;0.08495286523481828;0.7596316193399849;0.04725514325230639;0.12357898505698599;0.38496669838249276;0.006884746444468512;0.01722839990084973;0.18714043993231808;0.05051813416997984;0.637590628195504;;;-1.4592545799115602;-1.4703675918979744;-1.4908034849951597;-1.4712585464719712;-1.413694097034686;-1.413694097034686;-1.4000000013561444;0.44373464373464366;-1.400000000874713;-1.4000008747137993;;
;;-13.125000000000004;0.04418783679753656;0.04363216621777607;0.04196771714066102;;0.04326195666111037;0.0010882827763081288;-13.125000000000004;;;-1.4000154863856014;12.884263959390672;0.14710178477504887;0.43293381210482096;5.724050632911347;0.054052766093020205;0.1424362921155169;2.3924528301886916;0.06000819502784865;0.15919579545565643;0.7763341067285381;0.02208331104547971;0.05617302331653298;0.32903225806451614;0.05689037516074367;0.7566430431455128;;;-1.4776490066225163;-1.4810017271157165;-1.5005359056806002;-1.4852985753193921;-1.416266836235659;-1.416266836235659;-1.4000000016079999;0.5541666666666666;-1.4000000012220797;-1.4000012220810665;;
;;-4.242424242424243;0.035897435897435895;0.040860215053763436;0.01584905660377358;;0.03837454475752347;0.003332370342518671;4.117647058823528;;;-1.4000152596424915;96.47826086957373;0.17227902877819892;0.5235893840387982;7.192366412213673;0.05837692381506398;0.1545827126347113;2.871726755218232;0.03117665231087;0.08009423777253584;0.8122641509433961;0.020886733417746238;0.0530603847711663;0.3516339869281045;0.04106360887896386;0.4817723892616965;;;;;;;;;;;;;;
;;0.0;0.05878693623639191;0.04252210688196847;0.04252210688196847;0.005243445692883894;0.04790326730126063;0.008801412074771142;-13.125000000000004;;;-1.4000148255086626;-1127.0000000011737;0.1656868936291162;0.4992858220004433;7.788571428571501;0.051696420086019004;0.13586698451116538;2.7382352941176316;0.03931291913102709;0.10190568144793113;0.8377733598409498;0.022272491059657045;0.05666587472150366;0.36731040979745644;0.06090153521921538;0.8383832514016291;;;;;;;;;;;;;;
;;0.8333333333333331;0.07368421052631578;0.06276803118908382;0.06619773348964439;;0.06753585397653175;0.005092166658535799;-13.125000000000004;;;-1.4000143525302762;-19.409600000000296;0.24620758816782995;0.8276279862938376;10.204123711340321;0.06480553442480996;0.17286149863139277;3.0054794520547765;0.05817847340540785;0.15402267348680573;0.9075030750307502;0.024142005737272047;0.06154723928006462;0.368976897689769;0.05449423454282067;0.7104030304649858;;;;;;;;;;;;;;
;;4.117647058823528;0.04976816074188562;0.07137254901960784;0.048648648648648644;;0.056521739130434775;0.011873888556464398;-13.125000000000004;;;-1.4000140305048303;-8.099999999999998;0.12044952176529578;0.34301180815919485;17.359999999999985;0.11094550744593965;0.31233910539520754;3.111422845691364;0.05498735481856548;0.1450515048134407;0.9974440894568689;0.03803673396548135;0.09845859984160103;0.3606757390896293;0.05290118146936958;0.6806624091206417;;;;;;;;;;;;;;
;;-13.125000000000004;0.05032856590645534;0.052012383900928785;0.05257452574525745;;0.0516378643280887;0.0010882827763081288;-13.125000000000004;;;-1.4000139057047931;-4.973333333333334;0.2959370377959399;;92.3999999999999;0.08944138262662683;;4.402061855670072;0.038838868226606885;;1.1757437070938155;0.041068440357911;;0.39865771812080525;0.04735287154849935;;;;;;;;;;;;;;;
;;-4.242424242424243;0.03865030674846625;0.05145067698259187;0.0005225830533781261;;0.045022145195455415;0.00854770656850942;4.117647058823528;;;-1.4000115184836666;-3.6289108910891135;0.30491598766518757;;-6.811538461538489;0.2236084435448529;;10.969230769230899;0.026251992580388867;;1.546596858638751;0.022091943635679838;;0.4949494949494948;0.04893377419577556;;;;;;;;;;;;;;;
;;0.0;0.06964355660007833;0.08066298342541435;0.08007889546351084;0.0057699512926189574;0.07677774862240862;0.005608101824424782;-13.125000000000004;;;-1.4000112087890288;-3.413595706618966;0.12818271384009391;;-6.944827586206871;0.08089749297581197;;13.218181818181607;0.05028132521046908;;1.4210526315789471;0.028198949576896542;;0.4741258741258741;0.06009753719403539;;;;;;;;;;;;;;;
;;0.8333333333333331;0.0748427672955975;0.08417721518987341;0.08183254344391784;;0.0802735402419777;0.0043633064865835;-13.125000000000004;;;-1.400011001728491;-3.2272727272727306;0.17540126104277665;;-5.712643678160921;0.1447939608948241;;14.23333333333332;0.024355283215846617;;1.7008264462809912;0.042728747867703996;;0.5365161290322581;0.04380842297049232;;;;;;;;;;;;;;;
;;4.117647058823528;0.059922178988326844;0.06964355660007833;0.07891210090658256;;0.06945169712793753;0.008674134404259598;-13.125000000000004;;;-1.4000108096484292;-3.2422258592471325;0.26090521327498745;;-5.712643678160921;0.1447939608948241;;11.688372093023096;0.041068440357910935;;1.4861538461538457;0.028198949576896542;;0.5045685279187816;0.04577541492382527;;;;;;;;;;;;;;;
;;-13.125000000000004;0.05145067698259187;0.05708737864077669;0.056521739130434775;;0.055015511892450686;0.0028830138688328132;-13.125000000000004;;;-1.4000105684984607;-3.2067415730337046;0.29382980936813613;;-5.884462151394405;0.09849998443558629;;7.9024793388430465;0.09540313874848363;;1.4714285714285638;0.0630361425940933;;0.4949494949494948;0.04577541492382527;;;;;;;;;;;;;;;
;;-4.242424242424243;0.03975441289332309;0.052012383900928785;0.0005225830533781261;;0.04585741811175337;0.008173897336463856;4.117647058823528;;;-1.4000103876739727;-2.9875881523272234;0.23597475620845762;;-5.538235294117633;0.13787989423338143;;21.57142857142904;0.0356684768210143;;1.4935732647814832;0.11656838474906363;;0.5592689295039164;0.07388699354055368;;;;;;;;;;;;;;;
;;0.0;0.07891210090658256;0.07774714454509647;0.07658402203856748;0.0005225830533781261;0.07832939322301023;0.0007391583265121024;-13.125000000000004;;;-1.400008915559105;-2.5860906217070614;0.3554178177790969;;-3.969863013698631;0.1502899822203778;;-113.96000000001239;0.07492230277708163;;1.9499999999999995;0.04202452069172385;;0.585185185185185;0.04184677596986097;;;;;;;;;;;;;;;
;;0.8333333333333331;0.265335108743897;0.16594323873121866;0.13393295175797218;;0.18646934460887946;0.05435650045514796;-13.125000000000004;;;-1.400008776663208;-2.611625403659848;0.29711069168582327;;-4.105769230769225;0.12269484407929836;;223.71999999995282;0.008025351684716525;;1.9400593471810186;0.04070462445600119;;0.6064171122994652;0.04184677596986097;;;;;;;;;;;;;;;
;;4.117647058823528;0.15426677713338857;0.18915713680643792;0.15555555555555556;;0.16616112425212165;0.015869821117835987;-13.125000000000004;;;-1.4000085992460716;-2.587341772151899;0.2988806567632176;;-3.9816513761467944;0.16126937595872562;;-26.413333333333348;0.018333021305627018;;1.9008797653958842;0.035668476821014365;;0.5773386034255599;0.059695869946617124;;;;;;;;;;;;;;;
;;-13.125000000000004;0.14403292181069957;0.15684647302904564;0.13959786622897;;0.14679126013467064;0.007358119709665973;-13.125000000000004;;;-1.400006581794266;-2.128543689320388;0.34442683469849156;;-2.8140703517587955;0.24147459862719142;;-9.216666666666667;0.027680772023894084;;1.7529411764705878;0.018333021305627018;;0.6144966442953018;0.059695869946617124;;;;;;;;;;;;;;;
;;-4.242424242424243;0.06734454438795462;0.11473556721840936;0.0;;0.09066348827969803;0.030187927824960173;4.117647058823528;;;-1.400006494300905;-2.099130434782608;0.29964157729766233;;-2.77268292682927;0.2230369577808003;;-10.058461538461604;0.04844109341440352;;1.98018018018018;0.01584905660377358;;0.6336043360433603;0.04577541492382527;;;;;;;;;;;;;;;
;;0.0;0.2521356230735358;0.35245212517515184;0.3187356848373797;0.002092675635276532;0.3067475360121306;0.03553624191684476;-13.125000000000004;;;-1.4000063666888325;-2.107035175879396;0.30110650496631447;;-2.844929396662386;0.09487908945740649;;-19.554838709677156;0.026251992580388763;;1.3724137931034548;0.027330185197482832;;0.5241025641025641;0.06574417920214665;;;;;;;;;;;;;;;
;;0.8333333333333331;0.24995602462620933;0.2908517350157728;0.3394529439035697;;0.29263157894736813;0.03126070437347894;-13.125000000000004;;;-1.4000062949078425;-2.07929993964997;0.32757268948649176;;-2.7257950530035338;0.14555213550056342;;-9.927272727272728;0.04202452069172391;;1.7977272727272813;0.016996290239669136;;0.609103078982597;0.03211795789414488;;;;;;;;;;;;;;;
;;4.117647058823528;0.21654459284791033;0.3451162790697674;0.30235934664246816;;0.28629213483146065;0.04720301783306123;-13.125000000000004;;;-1.4000057238983066;-2.020165289256198;0.41054917611720276;;-2.6562499999999987;0.17362172491904831;;-9.162758620689711;0.06522637512240362;;1.6586956521739045;0.03483439053722107;;0.6037383177570093;0.059695869946617124;;;;;;;;;;;;;;;
;;-13.125000000000004;0.17382550335570465;0.18112094395280232;0.18112094395280232;;0.17868162692847103;0.003325490240694887;-13.125000000000004;;;-1.4000055998552394;-2.029178311906093;0.4122254017135057;;-2.6195016251354266;0.23891687610593382;;-11.822222222222225;0.07569968873095952;;1.5777777777777773;0.02661596958174899;;0.561830065359477;0.03211795789414493;;;;;;;;;;;;;;;
;;-4.242424242424243;0.08066298342541435;0.13833538335383352;0.0;;0.10894832093303838;0.03599368770911114;4.117647058823528;;;-1.4000055339451785;-2.0087614926987563;0.3998165017340973;;-2.5911111111111107;0.23575941562926248;;-8.180722891566308;0.07723456163382197;;1.6838356164383474;0.0030225202602662824;;0.6144966442953018;0.047747773704967786;;;;;;;;;;;;;;;
;;0.0;0.276496872207328;0.3631578947368421;;0.002092675635276532;0.3187356848373797;0.041846775969861194;4.117647058823528;;;-1.400005495042072;-2.001603420630678;0.33458465632489415;;-2.587341772151899;0.21442270485721476;;-9.162758620689711;0.10940402383282466;;1.667029972752052;0.020060682743217182;;0.6010666666666666;0.04184677596986097;;;;;;;;;;;;;;;
;;0.8333333333333331;0.3824228028503562;0.34592833876221496;0.36731040979745644;;0.3650933040614706;0.011651858735908311;-13.125000000000004;;;-1.4000050564857434;-1.969635627530364;0.33132027698398625;;-2.5369696969696967;0.16437791853391687;;-11.27368421052632;0.07716535433070866;;1.4787723785166313;0.03883886822660683;;0.5541666666666666;0.04184677596986097;;;;;;;;;;;;;;;
;;4.117647058823528;0.317162471395881;0.4293515358361774;0.38157644824311476;;0.3748344370860926;0.036093782550417286;-13.125000000000004;;;-1.400005005888323;-1.959443339960238;0.27951326569863577;;-2.484393063583815;0.13183575956686538;;-8.060355029585839;0.09258051940104911;;1.625806451612903;0.02314684052108437;;0.5825627476882429;0.05170867984959615;;;;;;;;;;;;;;;
;;-13.125000000000004;0.20960960960960953;0.21793876670978868;0.22353959324967546;;0.21700905042378993;0.005278417606162066;-13.125000000000004;;;-1.4000049367296;-1.963645468202303;0.34858059320917895;;-2.5640124095139623;0.18088680894673498;;-13.50322580645161;0.010526315789473576;;1.3724137931034548;0.04033780773606475;;0.549090909090909;0.04577541492382527;;;;;;;;;;;;;;;
;;-4.242424242424243;0.09780439121756485;0.15555555555555556;0.0;;0.12613382143583485;0.035216864436729514;4.117647058823528;;;-1.4000048892534576;-1.9520353114271696;0.3345846563248933;;-2.504612365063787;0.14394818325802414;;-10.551219512195129;0.05341212440550844;;1.667029972752052;0.0030225202602662824;;0.6643741403026134;0.10952770566926043;;;;;;;;;;;;;;;
;;0.0;0.4125603864734299;0.46573843858776726;0.4939929328621907;0.0062968515742128925;0.4568129330254038;0.0240605695571645;-13.125000000000004;;;-1.400004534044073;-1.9027244305493545;0.4219532854780087;;-2.4460966542750917;0.1221214998577365;;-9.79999999999994;0.08326413231284205;;1.435264483627211;0.01327109801262262;;0.5541666666666666;0.03405320413062521;;;;;;;;;;;;;;;
;;0.8333333333333331;0.3598499061913696;0.4204754973313925;0.36731040979745644;;0.38214059531348976;0.020489290110280098;-13.125000000000004;;;-1.4000044830119418;-1.8643564356435642;0.7086546345428146;;-2.454920337394563;0.207458414332129;;-9.616058394160529;0.07077863177451904;;1.3724137931034548;0.045884723035277554;;0.5365161290322581;0.05569131881066562;;;;;;;;;;;;;;;
;;4.117647058823528;0.3977958792525155;0.5026369168356997;0.4491867915229177;;0.44888304862023676;0.03069629617918545;-13.125000000000004;;;-1.400004437519979;-1.8400312744331488;0.5670906659996133;;-2.460885956644674;0.19217205463844408;;-9.86315789473691;0.09849998443558629;;1.4568527918781797;0.03483439053722102;;0.5516254876462937;0.06777143609968257;;;;;;;;;;;;;;;
;;-13.125000000000004;0.2441717791411043;0.2579761378700839;0.2705253784505788;;0.2574878515682518;0.00947146780872008;-13.125000000000004;;;-1.4000043954122205;-1.887272727272727;0.4891998991255452;;-2.4864864864864877;0.08049741775312921;;-12.018867924528402;0.049061389033094;;1.3320388349514627;0.02395890424248277;;0.5290488431876605;0.06574417920214665;;;;;;;;;;;;;;;
;;-4.242424242424243;0.10985915492957744;0.17448594208980275;0.0015689204333208815;;0.14149548069022183;0.038719204010703986;4.117647058823528;;;-1.4000040941152418;-1.8309341500765677;0.5676245604704501;;-2.425136612021858;0.14121724042093833;;-10.702479338843059;0.112036414420323;;1.393052109181148;0.026796206801552314;;0.5440414507772019;0.04972552130856084;;;;;;;;;;;;;;;
;;0.0;0.48732394366197174;0.5300411522633744;0.6775193798449612;0.0;0.561659114674102;0.051428015923855055;-13.125000000000004;;;-1.4000040616728213;-1.8339244410177313;0.54674882968889;;-2.3987577639751545;0.11447074051204571;;-10.858823529411683;0.100855572953662;;1.2863961813842417;0.013271098012622672;;0.5290488431876605;0.057690844069888975;;;;;;;;;;;;;;;
;;0.8333333333333331;0.4949494949494948;0.585185185185185;0.5936238044633368;;0.5568845618915164;0.02901657301897095;-13.125000000000004;;;-1.400003963838133;-1.8237951807228932;0.6069690181069447;;-2.3498734177215193;0.14479396089482344;;-9.162758620689711;0.08049741775312921;;1.3122891566265122;0.018589260278368658;;0.5265725288831835;0.020615286810391594;;;;;;;;;;;;;;;
;;4.117647058823528;0.5084435401831129;0.6937499999999999;0.574736842105263;;0.5893955461293743;0.0474419431392399;-13.125000000000004;;;-1.4000031932531258;-1.7779717931497634;0.30167529587481845;;-2.2940428911834783;0.10430892986737905;;-12.885714285714178;0.09951498820727246;;1.1698630136986299;0.028198949576896653;;0.4925598991172761;0.039890452165545626;;;;;;;;;;;;;;;
;;-13.125000000000004;0.2705253784505788;0.2645962732919254;0.2735057983942908;;0.2695342628300209;0.003199137443996899;-13.125000000000004;;;-1.4000031784830387;-1.7774647887323944;0.39455999136637476;;-2.3442953020134234;0.2391916510649887;;-13.906666666666673;0.12307594726306391;;1.090265486725658;0.040704624456001134;;0.5191815856777493;0.05369727156424028;;;;;;;;;;;;;;;
;;-4.242424242424243;0.1008;0.15813953488372093;0.0;;0.1289323553382233;0.034828767891347395;4.117647058823528;;;-1.4000031098802586;-1.7900207900207896;0.19854552095156297;;-2.3092084006462024;0.1546021651209431;;-17.03333333333335;0.09793245079588468;;1.193548387096768;0.027330185197482832;;0.5094147582697199;0.04577541492382527;;;;;;;;;;;;;;;
;;0.0;0.6215517241379309;0.7738122827346464;0.6867630700778642;0.0;0.6921933085501862;0.03486810875845081;-13.125000000000004;;;-1.4000029589034493;-1.7860082304526748;0.24453007115178182;;-2.3271828665568357;0.1460979480293165;;-19.554838709677156;0.11537333275585998;;1.1351351351351349;0.02970241094443507;;0.47834793491864824;0.05170867984959615;;;;;;;;;;;;;;;
;;0.8333333333333331;0.6413492927094667;0.6435729847494552;0.546058091286307;;0.6092823991431634;0.027999658028776367;-13.125000000000004;;;-1.4000029332269033;-1.7747003994673778;0.2892067680085744;;-2.327947238252268;0.21190929936334812;;-20.4779661016946;0.08614604671873394;;1.1640091116173175;0.010959501571060274;;0.5045685279187816;0.05369727156424028;;;;;;;;;;;;;;;
;;4.117647058823528;0.6021344717182497;0.8122641509433961;0.6844444444444443;;0.6960893854748603;0.04832451229438307;-13.125000000000004;;;-1.4000029147694382;-1.793016759776535;0.2658579092736973;;-2.342713567839196;0.08300395256916995;;-19.266666666666673;0.11829447532199354;;1.2360655737704977;0.030348148742350978;;0.4997468354430379;0.05369727156424028;;;;;;;;;;;;;;;
;;-13.125000000000004;0.30235934664246816;0.33222530009233603;0.3516339869281045;;0.3285012285012281;0.016523819542915246;-13.125000000000004;;;-1.4000027802533128;-1.7612323491655957;0.4832519187921274;;-2.3226229508196714;0.10987213700512831;;-13.125000000000004;0.14095925563887068;;1.299280575539568;0.02314684052108437;;0.38030842230130485;0.07184281983900925;;;;;;;;;;;;;;;
;;-4.242424242424243;0.11168412570507655;0.20068259385665527;0.0;;0.1549108992954828;0.052901181469369195;4.117647058823528;;;-1.4000027707677385;-1.7868041237113401;0.4315895723287561;;-2.345088161209068;0.2334451268367759;;-23.9119999999996;0.09222276917109494;;1.1640091116173175;0.018589260278368658;;0.5045685279187816;0.0497255213085609;;;;;;;;;;;;;;;
;;0.0;0.5480789200415368;0.9656998738965952;0.9538268506900878;0.0;0.8044653349001174;0.10927058517760123;-13.125000000000004;;;-1.4000027313149301;-1.764036222509701;0.5045912223223756;;-2.340350877192982;0.26409675364892976;;-35.50909090909094;0.07819803790556001;;1.1408577878103778;0.020060682743217182;;0.5069885641677254;0.05569131881066562;;;;;;;;;;;;;;;
;;0.8333333333333331;0.7464530892448511;0.6325027085590466;0.7662817551963047;;0.7134059331580926;0.033001706846967974;-13.125000000000004;;;-1.4000026138375723;-1.7747003994673778;0.22541253108950407;;-2.3271828665568357;0.13296197866792306;;-13.906666666666673;0.16251769733444996;;1.3724137931034548;0.054357438468325414;;0.5265725288831835;0.059695869946617124;;;;;;;;;;;;;;;
;;4.117647058823528;0.6683572216097022;0.8850182704019488;0.7366742596810933;;0.7596316193399849;0.04725514325230639;-13.125000000000004;;;-1.4000025721227467;-1.770750988142292;0.23205024990047945;;-2.341924686192469;0.200822121462711;;-20.4779661016946;0.10940402383282466;;1.2360655737704977;0.03767882157186706;;0.534020618556701;0.06574417920214665;;;;;;;;;;;;;;;
;;-13.125000000000004;0.3748344370860926;0.38326996197718627;0.39693486590038307;;0.38496669838249276;0.006884746444468512;-13.125000000000004;;;-1.400002564002126;-1.7787348586810214;0.3321765469135802;;-2.3248972884141317;0.10544003294793712;;-37.709677419356034;0.08009567150740543;;1.1816513761467946;0.013271098012622672;;0.4973451327433628;0.047747773704967786;;;;;;;;;;;;;;;
;;-4.242424242424243;0.14403292181069957;0.23272410791993034;0.0;;0.18714043993231808;0.05051813416997984;4.117647058823528;;;-1.4000024682630188;-1.7623953638119776;0.25431154525016586;;-2.3839160839160844;0.1235510728911017;;-27.576744186047126;0.11686567583186927;;1.2360655737704977;0.05574867147782476;;0.47834793491864824;0.013048946728849492;;;;;;;;;;;;;;;
;;0.0;5.34820143884892;26.18823529411762;37.6833333333333;0.0;12.884263959390672;0.14710178477504887;-13.125000000000004;;;-1.4000024420448476;-1.75530303030303;0.37842080449773047;;-2.3762359063313108;0.16056425820947656;;-44.692307692306024;0.14470954322023935;;1.1069042316258293;0.03483439053722102;;0.4973451327433628;0.04380842297049232;;;;;;;;;;;;;;;
;;0.8333333333333331;4.937837837837837;7.7067961165048455;5.113888888888888;;5.724050632911347;0.054052766093020205;-13.125000000000004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;4.117647058823528;2.0233576642335764;2.8831050228310495;2.3670682730923684;;2.3924528301886916;0.06000819502784865;-13.125000000000004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
