Start;07/07/2025;8h50;End;?;?.1;Day;Hour;Unnamed: 8;A;B;C;Dilution;Day.1;Time (h);Time (s);OD 0A;Std 0A;OD 0B;Std 0B;OD 0C;Std 0C;OD 1A;Std 1A;OD 1B;Std 1B;OD 1C;Std 1C;OD 2A;Std 2A;OD 2B;Std 2B;OD 2C;Std 2C;OD 3A;Std 3A;OD 3B;Std 3B;OD 3C;Std 3C;OD 4A;Std 4A;OD 4B;Std 4B;OD 4C;Std 4C;mean 0;std 0;mean 1;std 1;mean 2;std 2;mean 3;std 3;mean 4;std 4;dilution 0;dilution 1;dilution 2;dilution 3;dilution 4;OD 0A NC;OD 0B NC;OD 0C NC;OD 1A NC;OD 1B NC;OD 1C NC;OD 2A NC;OD 2B NC;OD 2C NC;OD 3A NC;OD 3B NC;OD 3C NC;OD 4A NC;OD 4B NC;OD 4C NC;mean 0 NC;mean 1 NC;mean 2 NC;mean 3 NC;mean 4 NC
;;;;;;;;4.117647058823528;0.01211893112532932;0.01478129713423831;0.01211893112532932;0.8333333333333331;;;-1.4000164780156392;-1.8250755287009046;0.0010882827763081288;-1.7757009345794377;0.0026858300838619306;-1.7935664335664347;0.003407141113894147;-2.1709589041095883;0.0016812592714729882;-2.148404255319149;0.0012074440223833274;-2.1434610303830905;0.001597743221938763;-4.579661016949154;0.0022807462923735635;-4.433962264150935;0.0010882827763081288;-4.950788643533112;0.0007984160167625445;4.227999999999971;0.0016812592714729882;2.5425569176882514;0.001207444022383275;2.9883040935672502;0.0;0.5026369168356997;1.7757797926443356e-17;0.9275434243176178;0.0013834746886050378;0.482274247491639;0.0007984160167625445;-1.7970837253057377;0.39058232252736835;-2.1540866458240275;0.051878686766584886;-4.6406909788867505;0.04978755196753595;3.150943396226439;0.080041604821181;0.6181687783887162;0.12165900216550793;-1.6166281755196306;-1.6166281755196306;-1.9125683060109289;-3.017241379310345;-4.242424242424243;0.3827050997782702;0.4332247557003253;0.41314432989690747;0.22941517081644447;0.23462097008422905;0.23580874872838223;0.23557105492589364;0.23962126729788805;0.22682468564821526;0.2475409836065576;0.20731115236327308;0.22073434125269975;0.09900119856172591;0.1549108992954828;0.09581395348837228;0.40945236309077226;0.23327690447400257;0.23398819316752165;0.22502406159768995;0.11609572127688218
;;;;;;;;;0.01318267419962335;0.01211893112532932;0.011587659894657635;0.8333333333333331;;;-1.400015211387199;-1.7946704067321162;0.0013834746886050378;-1.7568801521876989;0.001980527093522562;-1.8156573116691266;0.0021143947248519345;-2.1026217228464414;0.0013834746886050378;-2.0740119760479034;0.001980527093522562;-2.1544235924932984;0.0021143947248519345;-4.842201834862386;0.0015689204333208815;-4.152078239608809;0.0006034617803632674;-4.615999999999992;0.0012074440223833274;5.380722891566305;0.0030225202602662824;3.147878787878787;0.0015689204333208815;3.704761904761904;0.0013834746886050378;0.6259179265658745;0.0009053878015929969;0.9746835443037974;0.0013834746886050378;0.6600292825768671;0.00030166587452959133;-1.787514344732615;0.5528669142830483;-2.1088161209068015;0.17607777467111996;-4.5093922651933624;0.07774049396617178;3.926182965299717;0.07622781628199214;0.7426395939086294;0.08240498552205679;-1.6166281755196306;-1.6166281755196306;-1.9125683060109289;-3.017241379310345;-4.242424242424243;0.4119768190598837;0.45711928724632916;0.39121578612348795;0.2463361123299693;0.2545641628693221;0.23319791062101008;0.22917933130699086;0.24874761974512938;0.23462097008422905;0.26410408042578326;0.22494586401039407;0.2377127891750327;0.11718560452891222;0.16008316008316006;0.1219037317468904;0.41969068276122196;0.24465225014611364;0.2374745417515277;0.2420929780198404;0.13281888334089864
;;;;;;;;;0.011056788266265513;0.01424802110817942;0.012650602409638553;0.8333333333333331;;;-1.4000123658069354;-1.8193740685543949;0.001597743221938763;-1.7702631578947379;0.0007984160167625445;-1.8011404133998588;0.0010882827763081288;-2.067615658362989;0.0015689204333208815;-2.0468965517241378;0.0;-2.17414030261348;0.001836973752911367;-3.8902654867256583;0.0007984160167625445;-3.879295154185028;0.0010882827763081288;-4.1792592592592595;0.0005225830533781261;6.471328671328614;0.001597743221938763;5.3;0.0015689204333208815;5.9328990228012515;0.001836973752911367;0.9766891891891839;0.0021143947248519345;1.0968944099378826;0.0016812592714729882;1.0196044711951795;0.0007984160167625445;-1.7958733880422029;0.40648785825503264;-2.091967213114754;0.3262526114435145;-3.975743707093815;0.05001253612769546;5.86975242195911;0.022205546220885018;1.0300518134715022;0.02037070982368062;-1.6166281755196306;-1.6166281755196306;-1.9125683060109289;-3.017241379310345;-4.242424242424243;0.3878017789072423;0.43981693363844426;0.4052927024859666;0.25651214128035316;0.26312056737588646;0.228707857039502;0.25919811320754743;0.25968740784429345;0.24778216952129994;0.27549866031557035;0.26312056737588646;0.27027748924172745;0.16029941779872445;0.17272600251502002;0.16485471986653666;0.4107137111909487;0.24931132167627218;0.2555375790557437;0.2696168108776268;0.16594323873121866
;;;;;;;;;0.01211893112532932;0.01371514694800301;0.01211893112532932;0.8333333333333331;;;-1.400011390499473;-1.8283105022831048;0.0015689204333208815;-1.8093090909090892;0.0033665614448331973;-1.8260408781226327;0.0010882827763081288;-2.1784232365145226;0.0010455563853622105;-2.0597889800703393;0.0007984160167625445;-2.1415019762845846;0.0013834746886050378;-3.952380952380952;0.004091906102455142;-3.7112936344969247;0.002976740091409879;-4.24962025316455;0.0021143947248519345;6.3627586206897035;0.0010882827763081288;6.15436241610733;0.0007984160167625445;5.885436893203882;0.0029145887504997527;1.0968944099378826;0.001980527093522562;1.2031452358926975;0.0010882827763081288;1.1169946332736973;0.0016812592714729882;-1.821047381546135;0.1267822994238117;-2.1230835117773017;0.28061093906535833;-3.952380952380952;0.08496042216358818;6.129096989966606;0.008355006531356252;1.1381840048105871;0.017188845668848637;-1.6166281755196306;-1.6166281755196306;-1.9125683060109289;-3.017241379310345;-4.242424242424243;0.37988614800759;0.39722177870030306;0.38185847712521737;0.22776572668112793;0.2589535740604271;0.2362843436546009;0.25651214128035316;0.2678026374277668;0.24537348340885856;0.27450163641773256;0.272511144130758;0.2697819314641744;0.17272600251502002;0.18289973280832533;0.1747062115276998;0.3862886161658903;0.2408960590893626;0.25651214128035316;0.27226266528004733;0.1767650354874857
;;;;;;;;;0.01211893112532932;0.01371514694800301;0.01211893112532932;;;;-1.400010759431163;-1.8309341500765677;0.0013158834467086394;-1.7688073394495423;0.0007984160167625445;-1.8283105022831048;0.0013834746886050378;-2.110606060606061;0.0010455563853622105;-2.0788902291917966;0.0016812592714729882;-2.189340813464236;0.0013158834467086394;-3.9181208053691274;0.0009053878015929969;-3.9408577878103785;0.0025816309291828623;-4.25685279187818;0.0043633064865835;6.72707581227431;0.001597743221938763;5.861935483870918;0.0021143947248519345;5.240707964601771;0.003184790996177559;0.9928571428571428;0.0009053878015929969;1.0196044711951795;0.001509630526971253;1.0814814814814813;0.0026168224299065413;-1.8072358900144732;0.6300964444361333;-2.1233933161953726;0.24203081593345585;-4.029906542056069;0.05334857429469188;5.893304535637212;0.027540069210690944;1.0307515116613806;0.015138417094654076;-1.6166281755196306;-1.6166281755196306;-1.9125683060109289;-3.017241379310345;-4.242424242424243;0.37763739734680957;0.44162303664921493;0.37988614800759;0.2441717791411043;0.25310618299309706;0.22541516245487386;0.2579761378700839;0.2569998527896366;0.24513300204618504;0.2777463109256225;0.2695342628300209;0.26238369517058036;0.1620316402997502;0.16485471986653666;0.17118927973199324;0.39923273657289027;0.24081632653061194;0.25334900117508835;0.2698645040055384;0.16601586050178538
;;;;;;;;-13.125000000000004;0.016918429003021148;0.012650602409638553;0.010526315789473682;0.8333333333333331;;;-1.4000093767809512;-1.8002844950213384;0.0025816309291828623;-1.7717305151915468;0.0010882827763081288;-1.8171979243884373;0.0025816309291828623;-2.1043804755944926;0.001836973752911367;-2.052143684820394;0.0007984160167625445;-2.1454304635761594;0.0010882827763081288;-3.7597484276729567;0.001886034320559523;-3.633333333333333;0.0005225830533781261;-3.7018404907975464;0.0;11.688372093023096;0.0006034617803632674;9.8;0.001568920433320829;9.169014084507042;0.001811947399666608;1.3267441860465115;0.0010455563853622105;1.2176744186046569;0.0010882827763081288;1.2597353497164396;0.0010882827763081288;-1.7955024595924087;0.3687175037025182;-2.098551923872569;0.21867290453337618;-3.697142857142862;0.023958904242482933;10.124914675767752;0.018596329591112556;1.2672985781990458;0.01524835600755848;-1.6166281755196306;-1.6166281755196306;-1.9125683060109289;-3.017241379310345;-4.242424242424243;0.4061617458279848;0.43801436969301133;0.38979169979329015;0.2458546571136128;0.2614022140221404;0.23533343019032416;0.265335108743897;0.27201426024955433;0.2682970208981769;0.30442156268927945;0.29696969696969694;0.29390519187358916;0.1938827527612574;0.18423645320197063;0.18803611738148962;0.4111021721641187;0.24746060399082825;0.26854432256151767;0.29842068202394134;0.18870853916725452
;;;;;;;;;0.01584905660377358;0.012650602409638553;0.011587659894657635;0.8333333333333331;;;-1.4000086876523175;-1.7881379310344812;0.0025816309291828623;-1.7700197238658777;0.001886034320559523;-1.8276595744680864;0.0007984160167625445;-2.093958076448828;0.0021782588108635458;-2.052900232018561;0.0028830138688328132;-2.1252577319587633;0.0006034617803632674;-3.7797040169133136;0.001597743221938763;-3.6027397260274014;0.0016812592714729882;-3.789808917197452;0.0015689204333208815;8.879452054794514;0.003666292555181391;9.169014084507042;0.0010455563853622105;9.022222222222213;0.0036285910966203407;1.2225535880708234;0.00030166587452959133;1.1816513761467946;0.0024730705792320143;1.2250000000000056;0.001836973752911367;-1.7938418474457645;0.4892303594291471;-2.0894242547978767;0.16876890228025676;-3.720824742268036;0.04037871580746627;9.022222222222213;0.002616822429906594;1.2095826893353896;0.0070816064676042225;-1.6166281755196306;-1.6166281755196306;-1.9125683060109289;-3.017241379310345;-4.242424242424243;0.4190045248868774;0.4401177047572339;0.3804492249288202;0.24874761974512938;0.2611570247933882;0.24033809385018964;0.2643501404702057;0.2737546468401484;0.26385809312638575;0.2923770861524583;0.29390519187358916;0.29314079422382666;0.18468252850908043;0.18089887640449456;0.18490566037735867;0.4128523111612171;0.2500366479354995;0.2673085468819436;0.29314079422382666;0.18349355216881622
;;;;;;;;;0.01584905660377358;0.01371514694800301;0.012650602409638553;0.8333333333333331;;;-1.4000076719023447;-1.7616966580976872;0.0016812592714729882;-1.7737051792828684;0.0013834746886050378;-1.7860082304526748;0.002397983176253183;-2.1008717310087177;0.0016812592714729882;-2.0567094515752626;0.00030166587452959133;-2.1309090909090913;0.001509630526971253;-3.633333333333333;0.002397983176253183;-3.6113948919449865;0.0026342428624010774;-3.7065573770491755;0.0026858300838619306;9.912562814070235;0.001980527093522562;9.1196261682242;0.0033665614448331973;9.475362318840574;0.002397983176253183;1.2799999999999998;0.0005225830533781261;1.2774500475737454;0.0010882827763081288;1.2397748592870603;0.0007984160167625445;-1.7735398230088513;0.19434963957436868;-2.0948148148148147;0.1717174966510159;-3.649700199866753;0.019365610987639427;9.49290322580659;0.006565330434120744;1.2656141458793726;0.006270768758226886;-1.6166281755196306;-1.6166281755196306;-1.9125683060109289;-3.017241379310345;-4.242424242424243;0.4507070042749098;0.43561643835616437;0.42135922330097086;0.24681784930504774;0.2599321633977292;0.23890506697728617;0.27201426024955433;0.27325702393340284;0.2680497925311205;0.29748152616498286;0.2936503159795368;0.2954360596475373;0.18983050847457622;0.18960598785482294;0.18624577226606556;0.4358160269653145;0.24850615114235497;0.2711040728460436;0.2955211889937737;0.18855906289692798
;;;;;;;;;0.01620533467539005;0.013005272407732882;0.011587659894657635;0.8333333333333331;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;0.01620533467539005;0.013005272407732882;0.011587659894657635;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;-4.242424242424243;0.02121212121212121;0.01798941798941799;0.01211893112532932;0.8333333333333331;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;0.02336874051593323;0.018525519848771266;0.01211893112532932;0.8333333333333331;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;0.02282897231702692;0.018525519848771266;0.011587659894657635;0.8333333333333331;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;0.022469354227221006;0.018346774193548406;0.011941796287004532;0.8333333333333331;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;0.022469354227221006;0.018346774193548406;0.011941796287004532;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;0.0;0.01478129713423831;0.01371514694800301;0.02336874051593323;0.8333333333333331;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;0.01424802110817942;0.01371514694800301;0.02121212121212121;0.8333333333333331;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;0.01478129713423831;0.01371514694800301;0.023908918406072104;0.8333333333333331;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;0.014603493779062476;0.01371514694800301;0.02282897231702692;0.8333333333333331;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;0.014603493779062476;0.01371514694800301;0.02282897231702692;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;0.8333333333333331;0.01424802110817942;0.01211893112532932;0.01424802110817942;0.8333333333333331;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;0.01478129713423831;0.01318267419962335;0.015314975480950583;0.8333333333333331;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;0.01478129713423831;0.01318267419962335;0.015314975480950583;0.8333333333333331;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;0.014603493779062476;0.012827915149993705;0.014959145191703313;0.8333333333333331;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
